ID,text,label
167937,I hate going online and looking at the balance in the bank it always a lot lower than I need it to be,negative
994365,okay safee ask your parent by the way are there any ticket left ?,positive
861566,good night HUG I wa hoping to hear how well your writing wa going but maybe next time,positive
1768357,gained lb wish i could afford something other than top ramen if only i had a job,negative
1997573,tried to watch paul blart but couldn t make it past the first minute what now,negative
1235844,omg i am watching get a clue and bug hall who played alfalfa in the little rascal is soo cute,positive
1963869,i have no internet and i must scream about the fact that i have no internet,negative
606742,thought i just saw sara walking into the canteen got excited thinking i would not be a loner anymore but it was not her,negative
1517519,hahaha you needa stop saying ninja that 's my thing hahah,positive
2453556,made one big pile out of several small pile of what i call catch all collection mail coupon receipt stuff time organize,positive
1760960,is very upset to see carys and donna go today miss you both hugely already yes ok it only been like hour haa waah,negative
1704570,a former teacher of mine passed away,negative
2618396,my love is off work now can t wait to hang out,positive
1254726,inevitably these kind of game are horribly grindy I suppose the thing to do is assassin attempt on low hanging fruit,positive
2823995,aww beth and jeff so cute by the way it elizabeth a jeffrey nero pointed out lol fanx jeff,positive
2284099,hi still crazy there worried and sad about iranian people via dcb,negative
3044526,i am indeed sorry this is late,positive
2006902,ha well you re right i also need to stop lying down late at night when i mean to stay up,negative
2368622,long story man ill tell you one day when we have more time to talk,positive
840544,sweet deal ! ! I Am looking for something similar with 4gb ram yours sound cool I like acer 's,positive
3053596,what you got,positive
216843,So I think my hotmail account wa hacked because I lost all my contact Set up new account w gmail but I still lost all my address,negative
580344,i think it depends sometimes they make it really sweet sometimes they do n't never know what you are going to get,negative
1831604,you are makin me feel bad lol i tend to care too much about people s feeling sometimes,negative
2736136,lol m drinkin and i have school tomorrow x x,positive
2787539,got hurt at work today time for some serious pain med and a long sleep on a bag of ice everyone in class make sure you take note,positive
2224027,well you re luckier than me i m not getting to,negative
617096,no I wa missing that part lol,negative
1782321,we had a chant in the chatroom for one song by nkotb the other day and you did not play it please please play it,negative
338737,have n't had reply for a while love them,negative
1560303,Baking home made chocolate chip cooky for john 's birthday,positive
283051,is n't having a good a day a normally so because it 's poo out,negative
128351,i wa TOTALLY thinking about you when i brought that up !,negative
91421,Ooo I get to sleep early for 2 week ! Cos will be on at 4pm instead ! mean I ca n't listen live,negative
3127218,cocky as apple i wa talking bout da fruit fuck you,negative
2513550,i don t hate people i just don t like them in group i like them in person,positive
1636194,i want to go the feck home all my dad doe is shout at me,negative
572485,Crummy weather in OAK this week Where 's the sun ?,negative
1449509,Great night Franklin might not be that bad after all,positive
828460,Well congratulations you still there ? Did you tell anyone you were going amp be a celebrity ? Nice to know one anyway,positive
2288150,why are people mean to puppy aww,negative
1456697,I have n't been this happy since forever,positive
1974655,tried to sign in on the playstation network and it dead,negative
2160366,i m having problem my quot following quot page is not updating,negative
1156297,no not taking the bait Chelsea winning however now there 's a story,positive
1494625,beautiful deer walking thru backyard showing off his new antler growth,positive
2651643,lesson prepared off to sport now,positive
702583,Is having had a pretty shitty day roll on bed time ! Even though it bed time on my own again,negative
1780422,i sorta forgot perf review were due monday corn flake sound good thanks,negative
1053456,my pleasure I will toast the day with you this evening with a glass of wine,positive
1695839,well it not a tough race there no one on the starting line,negative
2693795,and you will have sorrow again we all will but we are all brilliant at figuring out what we need when we need to cope,positive
222254,out with a friend having some cold beer will be away for like 2 day sorry guy,negative
2867442,enough with the teasing let s you play with it already,positive
1936535,aww how come x,negative
2340184,i simply can not wait til march mam is waiting on a new credit too head out hopefully and get some new thread,negative
2249171,good luck it already look like a bomb went off in it,negative
2561807,he suck true but you ll need to be more specific on why,positive
59238,I 'm wondering if I 'm a rare one who 's friend do n't give a shit about her ? ? IT just feel like people are ignoring me on purpose !,negative
1093417,wonderful weather ca n't go outside a I could n't work on my lappy in the bright light but later biking !,positive
2218371,you should reply to me,negative
149352,Found out that wa NOT really tweeting from the space shuttle It wa just someone NASA Bummer I wa so diggin that dude !,negative
1490226,they were supposed to have a nice hatred bond then she 's rolling around with Jack Now what would you like to do to Adam,positive
1592718,do n't we all ! ! I will drink to that !,positive
1747952,ikr it had better haha i had to fly all over to manila but it wa fun the good thing wa i got to watch concert lol,negative
2689108,forgive me sounding like an idiot but did i tweet something that prompted you to reply this to me,positive
2767053,you are very dedicated,positive
1677173,ha a mouse in our house,negative
2441646,i m so stoked to hear about it,positive
1274506,Jiu Jitsu with the Gracie Oceania Team at North Sydney make a change from jumping out of plane,positive
739892,University work is so boring,negative
1576313,you should be honored to go to jury duty it 's your right and what if someone died and the case wa totally cool,positive
113248,shitty weather to wash your car,negative
2740382,i plan to have myself parked on the couch from whenever the movie award are over,positive
2174084,just got home got some doughnut with jovahn abd listened to hot hot heat it reminded me of being again,negative
2096815,gave b an original ceramic super hero plate he wa soo excited min later it fell off the table broke he wa beyond sad,negative
2601890,lol mehh how are you si the pizza wa so hot that it got like stuck together so yea cheesy,positive
2776831,you ll be flying over land the whole time your plane won t go missing do not worry,positive
2063360,lost my access guess i ll watch it tonight when i get home dvr keep me posted people,negative
3026760,day of my diet just had low fat vanilla amp strawberry for dessert,positive
788381,Outlook 2007 2010 All web standard are equal but some are more equal than others,negative
2891993,a twubsensation is defined a that event that is twubiliciously fantwasticly fwun,positive
374317,Tweetdeck wa insisting that even tweet without ' ' in them were unable to be delivered because 'recipient not following you ',negative
195131,i wish i had a presonl shopper and no budget ! !,negative
870149,Eee You are right I should have cooked it first,positive
1868226,these shoe are killing me and no i m not wearing high heel just shoe that are just touching my toe,negative
2963997,no no no don t be impressed actually i put the s down when it got to that part i m also dying with s,positive
188322,Fuck everything ever about being sunburnt but i did get to jetski and wreck a jetski today so i had fun,negative
2610500,great to have my site featured on how s site no idea how it got there though th from top,positive
1678826,damn my plan for tonight got cancelled,negative
2631167,ha of course i d have to go out disguised a a regular person in order to maintain my anonymity,positive
301803,i think i am allergic to jalapeno the skin on my hand is very irritated and red ! ouuch,negative
1860606,i am with you on the beach front however i am stuck in a warm room with a lot of boring people,negative
781316,they messed up the show ! ! still wa dope though thanks Tayyib you rool !,negative
798779,or they only had 1 imaginary friend and they probably did n't get along,negative
1008014,heheh yeah ! we will check by the way I did remix for your track with Moussa Clarke Moussa should send this remix to you,positive
801978,jep I could use some sleep,positive
70585,Still up writing this paper Finals Week ! ! !,negative
1431734,Back from drink with Karen and Jim,positive
1340572,yu should tell me what your work schedule is when yu get it,positive
1681068,ahh they just blinded the little boy is blinded a word lol,negative
2059331,can t go to rundle park because she s terribly sick,negative
2466407,i ll keep working on her lol good idea,positive
2892751,you re so right understandable really but not very helpful,positive
102212,AAHH ! ! ! No cruise no Danny birthday party I wa looking forward to concert til you cancelled it ! Please come back to Raleigh,negative
2669998,aww don t worry you ll get used to it i live in nyc too,positive
233431,Missing everyone already,negative
444238,Back home from weekend trip with friend Had fun kind of but would 've given anything to go to Richmond,negative
337962,omg I know where you are coming from completely,negative
1662317,i did not want today to end at all dang it oh well what can i do about that now,negative
548352,I need a hug today,negative
2511526,i can agree we are in aberfeldy today,positive
616326,Because we only have 1 shower and 1 car and I have to get Tommy to work by 7 00,negative
2600480,in a good mood,positive
957332,party party party,positive
132477,It is i just do n't have the money,negative
84147,yeah trying to recover my jap series from my corrupt hard drive,negative
1365524,follow me I 'm from Ajax Ontario we are almost neighbor lol,positive
2287989,omg we so have to do that i cannot figure it out,negative
1552698,awesome I look forward to tweeting about being happy I like to think I 'm a fair minded consumer,positive
964698,want to go to Paris in July with mom and her friend !,positive
2787059,is studin well at least until jeremy get here,positive
1379958,Omg today kind of sucked but there 's always tomorrow,positive
453583,sophie took an awesome spill and bloddied her nose I hate sunday at least she 's all good just swollen,negative
1790603,moving more crap into this apartment today none of which happens to be mine,negative
2079142,i want a,negative
1536270,at least now i know,positive
1686228,oh and mom just told me my favourite fish from our pond wa eaten by a stupid heron not fair poor tiger,negative
2267947,i told my wife that it s father s day weekend and she said i only get a day,negative
610796,Walking outside instant flop swear Thanks Florida Heat index is 110 today,negative
3010221,church wa good now the chessecake factory for lunch,positive
1637326,can not wait to be able to drive hate waiting for bus,negative
24875,cool just make sure it doe n't scratch it 's wall ! Get it ? No ? Okay good old pun haha,negative
1451226,hi Now when you are in berlin can you come to Denmark now you are so close ? ?,positive
2293464,hmm so it doe either i m going crazy or it wa acting up hope apple approves your update to fix search soon,negative
1071770,Almost home ca n't wait to have my car back,positive
3066002,i can t think of anything astounding for my first post so let get it over with tada,positive
2723125,i will miss you on bgt i thought you were the best judge and you were really kind xx,positive
2951877,not shabby at all really snuggle anything i can help out with to make you feel better,positive
1715512,well what s worse is that mine is still alive i had to leave him with my ex when i left north carolina,negative
2693803,waking up early tomorrow for breakfast with everyone then leaving to go home,positive
2913252,he make me laugh like no other,positive
1443137,That 's awesome Make the best of what you got,positive
2574743,honored to have you following me sent a follow request to follow you,positive
1061501,Going out to look for bedroom accessory then the mall with the coolest chick I know,positive
1582976,well i know what this music say to me is it the same for you ? love all of it,positive
1171189,very funny with the LA coming from NY,positive
2765160,you can never have too many lt div gt tag,positive
1662603,i know mikey lt,negative
1567688,had a tiring but yet relaxing day,positive
2009126,photo late post project june part the perk of being a registration assistant at,negative
1684788,can you tell the boy that they have to come to germany we want to see them too,negative
258480,man which movie did you watch ? in Blore it fu kin sh t no movie on d run !,negative
130504,in school really bored ! !,negative
2881167,bet that will make editing interesting you ll be seeing everything the same speed a a fly fps won t be quick enough,positive
2618487,later if i offended anyone you probably didn t understand,positive
2322909,my deck is almost under water,negative
2131663,today it another day and i will be ready for what s next being lonely it painful,negative
2939444,i think depending on whatever it doe mean it could be either,positive
1187619,juz got to say you Mcflay fan are so sweet to make Tom n his girlfrd the Mr Twitter Universe amp Ms Twitterworld !,positive
1301363,Hey what 's a good not busy time to visit the store when I can get help and feel like I 'm not bothering the staff,positive
2418430,the result of my sleep experiment wa excited about it gt couldn t sleep finally fell asleep only to wake up hr too early fail,positive
434537,Everything is out of stock ca n't order anything,negative
1184558,Wish I could be at Faust o,positive
962724,At the ranger game bought a 12 ticket A guy had extra ticket his wife could n't make it Sitting in 47 seat now by the Irish pub,positive
232157,Mates 16th wa amazin i got a present too a major hang over Just chillaxin at the mo Might pop into town then watch mtv movie award,negative
2674990,i bet they looved you,positive
2218958,ha to leave for work arghh,negative
1644707,why am i struggling to sleep in recently possibly the most cruel thing ever,negative
2366664,wow farrah fawcett died i think she had anal cancer o,negative
1481583,Heading to NYC for the day,positive
59793,cuz all you kyte girl have one and i think miss tracy is the only one who has not ! lol anyways how is you ? any plan 4 2day ? xx,negative
1806916,being dragged into a home store yuck,negative
421418,it wa a good run,negative
160775,friend from Traveller 's Tales held a farewell party for me but I kind of disappointed them that I would still be here until Sep My fault,negative
2521450,you get his plate you can call it in,positive
1307711,A little toasty down south wa forced to use the window unit too Sounds like it wa a nice night ! I want your dinner !,positive
390943,My lil cuzzo is graduating from high school right now and I 'm missing it because I have to be at work BOO HOO,negative
1784519,agreed my night wa horrible,negative
2127144,i ve got a headache and i need food,negative
965064,freshly showered heading out to get my grad dress soon,positive
1215716,I think it wa in this one He just used the word,positive
1761480,hope the presentation went well today tweet me if yr on campus tomorrow i ll be around from lunch time onwards,negative
641497,yvette is mean to me she is not coming to my wedding she will kill my husband,negative
1353756,Is discovering twitter and thinking why the hell I joined here ?,positive
1688639,going to sleep i can t wait up anymore i definately messed up saturday night whatever angiiebop it would be nice if you answered my text,negative
2845294,going to bed now because i m actually rather tired good luck in the exam everyone nighty night x,positive
1292592,ha 3 exam this week which i have not done ANY revision for got a nice little suntan instead yeoo !,positive
1207697,my parent leave for Israel in the morning i could n't be more jealous if you could come back with them that would be great !,positive
1353630,it a quot sing along blog quot NPH is it it like a min musical about him trying to be a villian ! It make me giggle,positive
1850980,is extremely tired but can t get to sleep i ve put poker on to try and sleep but not working so far,negative
2204615,stunning defeat i wa beaten by hallicarnasus,negative
837206,Two mix cd burned now headed home by myself and gon na enjoy a little relaxing me time,positive
657015,Out of 16gb 's time just started moving slowly,negative
3045268,comparing different flight price and route,positive
1726840,all gone it actually barely survived an attack by the french long enough for anyone to get some,negative
1757046,stuck in some shitty traffic this day is going to be crap,negative
1764723,would really like to not be at work and instead taking a nap,negative
1331065,HEY I do n't have these image ! Downloading !,positive
876235,in the process of dying my hair,positive
2310241,i don t have the money sadly they re playing in edinburgh but i won t get time off work bummer,negative
1975746,good morning twitter friend i wa mia last night because i wa feeling under the weather but i feel better this morn have a good m,negative
1975652,sorry i ve not been about stressing at the moment but will chat later how are you x x,negative
1147485,I 'm glad you liked it even though my quick search did n't give anything nearly a good a the real thing !,positive
2960444,i promise there s nothing cute about it rofl it s hilarous i ll have to find it i do think i have it handy,positive
2339628,can you send me pic of my boy haven t spoken to him since sunday,negative
2899615,getting ready to go to s house,positive
311128,Argh Just realised I need to leave in 2 hour I am so not fully prepared for this exam,negative
135512,I know ! I wish I could give him a hug so he could feel better We got ta get at least one in Denver !,negative
1606546,house wa sad last night but go heel,negative
1471215,i scraped my leg and arm 3 time ! but it wa worth it,positive
1660049,i wan na come so bad but my parent said no,negative
2723561,thanks for the follow i used to live in harrisburg got married in mechanicsburg,positive
3099555,hour on the road and we re almost there,positive
51859,Migraines suck about to go volunteer at a dog fashion show Hahhaa,negative
2102979,i keep putting off going back to queen i hate the hour train ride the people on the jitney are worse though so obnoxious,negative
2519083,goodmorning beautiful got to clean up a basement after eating my mcds deluxe breakfast,positive
1769712,oh man they better do something to fix that ugh stupid verizon,negative
1654435,another great show today we didn t have rydel with you though she wa working on set riker,negative
1535766,Chillin ' in the hood So excited for shopping,positive
418332,bachelorette party wa super fun until my car wa smashed to bit coming home Sad dead car panda,negative
2551831,everyone i ve spoken to seemed to love it apart from me oh well i ll just stay in and keep watching stargate instead,positive
2312603,ok so i want some studio ghibli film still art to give someone a a birthday present but can t find any,negative
294564,On my way home after a lovely evening in the garden of Canary Wharf with a friend Now ? More work,negative
3049145,yay i am following more people now even more interesting thing to read p,positive
2446827,have fun do you have a flickr account,positive
2848261,of her cd,positive
587771,I think I am really swearing off meat now I just saw the mini cow,negative
1560243,LOL I 'm not going to cuss out my FAMILY member I will just IGNORE them instead,positive
42351,wo n't be sleeping tonight till like 3am because that 's how i do when i do n't have my bed to sleep in !,negative
412293,fckin history hw that 's what I get for waiting this long,negative
2571249,it s basically any kind of food cooked in a type of batter and it s really hard to get right they managed though,positive
1967233,remember that the doesn t have built in wireless and the adapter is,negative
2919375,the rain forest there is beautiful,positive
1687191,they are really missing adebayor at the moment charlton on the other hand have not been the same since alan curbishley left,negative
2542459,giggle thanx i think,positive
2979359,i m going to bed right now i m tired but soo happy i been all day with my girlfriend and i love that i love her,positive
2075430,did anyone catch the true blood season premiere please tell me what happened if you did i do not have hbo anymore,negative
1084782,ha ha I want to see picture from when you were a minister ! ! ! boobie flahses ! ! ! !,positive
2125116,aww my poor baby sarah bearah i m sorry ya ll had to say goodbye to them,negative
2393943,iamx gig wa outstanding last night and a i wa driving it wa nice to wake up without a hangover good time,positive
1495615,He 's cute and fluffy Still I have a nice fluffy cat which is n't fictional,positive
923975,Not so much comedianmedicines but I need to get John Travoltarol out of my head so I can think of a proper one Voltarol being the med,positive
478287,aw I want to be A VIB,negative
465148,Weekend is over I Am really gon na miss everyone i do not want to go back to sweden just yet,negative
580288,Eff ! I 'm coming down with a cold,negative
431912,Thanks for trying anyways I had a feeling it had been deleated It wa an EPIC vid lol !,negative
2207298,going to bed pretty early just have no energy i need the sunn,negative
469220,adventureland ! ! ! where did you get it from i have bee trying to download it,negative
1177924,Dad 's looking at hotells in London for this summer,positive
2420943,saw the fall in oct so have to quickly think of alternative should walk out stronger when all these end,positive
1874952,goantiques exit online auction effective a of today june,negative
225610,I miss you too I really hope to see you before I leave,negative
676264,and you do n't want to celebrate with me that 's how it got broken,negative
726018,woke up from the WORST charlie horse last night i thought i had a blood clot and i wa going to die hopefully not again tonight,negative
823869,really good point jer,positive
370421,that is very sweet to say but I feel I 'm not,negative
1621835,aww thanks college tomorrow though lol,negative
2486877,yeaa ado the hague won with soccer sow now the stay in the highest league well done and i m doing my stupid anw homework,positive
2783125,gettin me some lunch then laying this child down and tryin to get some cleaning done,positive
2758091,lol could you be anymore cryptic,positive
932959,is thanking all the people who are following me Much appreciated,positive
2139458,just had lot of fun doing a beetle drive with year but vic did not win wa awsome though lol,negative
2073336,starting my trip home in traffic,negative
706480,It 's a ripoff,negative
2529052,the best feature is it remembers who you unfollow so you don t follow them again try doing that manually,positive
332648,LOL is gold for So is but she 's locked her account,negative
1771037,freakin frustrated why can t my coach realize that time are hard ain t nobody got the money to buy cookie dough for no new uniform,negative
2732539,that s really neat of you to show you fan these picture,positive
1597284,he is rocking the hell out of amdabad man ! I told him joke at sunday b fast he is all happy now,positive
2646548,i did a flying change so proud of myself,positive
1646892,i went to tk maxx last week and i found this top that i really wanted but i didn t have the money i ve now discovered that it is sold,negative
1134768,it 's hella cloudy and i need my mother to get here so she can iron my shirt,positive
1154143,Combining my time between Lego Star Wars and Wiggledancing It 's a gift,positive
1295469,Yay for Tuesday What do I want for lunch,positive
682187,no work but raining saturday in seoul,negative
2956283,going to pick up my car hopefully the ac is working,positive
709665,Kind Of mad noone at the picnic i thought black people liked free food lol,negative
2505144,off to enjoy this beautiful day quot this is the day that the lord ha made i will rejoice amp be glad in it quot,positive
410321,Damn my phone about to die and I 'm like 30 mind away not a good look,negative
2730793,there are enough nk army troop in nyc to come help you id help if i could but i am all the way across the world,positive
331742,boo sorry that suck Oh well ! Give it a bit twitter is such a bitch sometimes,negative
2136653,morning overslept stayed up late watching tv watched the new episode of breaking bad and nitro circus that show is nut,negative
1743532,not working is much more enjoyable and i forgot my book to read at lunch bet i can make it home and back in,negative
2547653,had n awesome lunch,positive
2085054,hey can you update you on your movie fast glass it looked really good minus any untimely ending for your character bsb,negative
2850990,my bad i misunderstood your statement in that case i do agree with you,positive
2376230,getting ready for class much rather sleep,positive
2700419,sunny day again think i ll hit the pool,positive
302432,I do n't know !,negative
2693071,stealing free coffee from oceanfront hotel and using their toilet ty and i are so bad,positive
1250357,graa i have dried super glue all over my hand lol feeling to lazy to attempt to get if off now,positive
559469,not much at the mo i not well my asthma flared up so i not going 2 school 4 the rest of the week,negative
1465834,Turkish Grand Prix That 's great I should watch it a Turkish,positive
2454725,you aren t a baseball fan too bad it a great way to enjoy the wonderful spring weather,positive
3022695,kobe and my lakers going for game,positive
1205836,hope you enjoyed fenway amp are not dragging from travel Fuse ha been rocking dmb all weekend Love the promos even !,positive
884126,Afternoon everyone,positive
2091919,eekk it been that long since we graduated fuck i feel sad now thanks for mentioning that leo,negative
33041,They are all the same ! All my moaning ha been about 3 different bank !,negative
2541728,for sure there some leke coffee place in edenvale so we ll organise soon,positive
1652040,doesn t have a derby party to go to this year we should of just went to the derby,negative
1361187,ufc 2009 undisputed is very entertaining,positive
1398237,Is walking swimming go karting then dating out for dad 's birthday Full day of fun,positive
2420859,we all need a good laugh,positive
724051,That Is so sad ! ! ! I used to be same way Eventually it will change Just like it did for Hitch ! Right ?,negative
2647296,went to watch rup today pfft district league is pathetic,positive
2984643,did ya win at least,positive
2134443,not at work today,negative
2213060,would love to come but i m ok way to notts,negative
2222131,it s friday but i still have so much to do this weekend,negative
1839531,no if i go swimming soon i ll get cramp,negative
2478745,this is the earliest i ve been up for age body is cry to go back to sleep must resist a shower should do the trick,positive
2582071,they are home,positive
2149765,ac is still not working waiting for the landlord in this sona of an apartment,negative
174629,I wish my sister lived near me,negative
2003797,seat warmer omg why didn t you tell me,negative
470668,really ? I wanted to go Alton Towers a well Guess I will go Thorpe Park instead !,negative
2190447,ahh pshh well we ll see how cool it is i ll be out of town this weekend how will you ever survive,negative
693428,i got my high light but they barley show,negative
2157446,i hope i m not the only one who s sad about the season being over hahahahahaha so excited for the reunion next week,negative
1751558,i want to go home sneaking out of a hotel conference room is much more difficult than sneaking out of a classroom dammit,negative
57405,i hate penny ! and doe dj am not know how gorgeous he is because his girl is not ! eww i am a hater ! my lover have gross lover,negative
846226,want to swap ? I will come an do student award judging ? Actually scrap that I would rather do this !,positive
1683913,and then we stopped off for mcdonalds at about am and i had to smell them eating it while i just sat there,negative
933098,Thinks ok it 's about time to confront her But I promise to do so nicely,positive
297226,omg I love sonic but they do n't have it anywhere remotely close to where I live,negative
2239858,why are load of prostetutes following me i ve tryed to block them all it s just scary hide,negative
1842379,oh no robert is about to die stupid maze,negative
171391,LOL YES ! took me awhile to get accustomed to it now back apple v a x c ! by the way apple up amp down still is home and end,negative
2947237,whatever punk lol i wa going to be heard anyway duh,positive
574988,I do n't want to hear that just started my three O update,negative
372237,I 'm sunburned ! ! Wish I had n't forgotten my sunscreen today !,negative
3101083,ooh thanks how did you do in exam,positive
189314,sorry did n't think asking would be a prob Hope your other follower do n't bombard you to bad with request My bad,negative
2530103,my three hot literally word of the day taking a shower,positive
573569,Good The update went chicken oriental and blitzed half of my iPhone Apps Having to restore wa right,negative
1089461,it raining best thing to do is stay at home and have a movie marathon,positive
73685,do n't be like that,negative
2929672,enjoying some quality quot me quot time,positive
1231041,Thanks to fashion femme for featuring you on their blog,positive
2863213,haha i m sure that s gon na impress them whoever they are in this day and age,positive
2343108,guy at belle said there wa nothing wrong until i asked that he test drive it at which time he made an educated guess,negative
2014494,cannot be bothered to do any work but only have to go in tuesday and wednesday and i am done my first year it the only thing driving me,negative
2488391,going to brunch with my mommy and my grandma,positive
1453700,currently downloading the MMA 's ! yay ! ca n't wait to watch it in full !,positive
427370,well i guess i will just pray at home lol that 's really not funny though I WAN NA GO TO CHURCH ! ! !,negative
2878955,i will not have more test my school end th june,positive
2089861,me think it s just the pain from holding in my poop,negative
2253129,o wow and i wa about to go there,negative
318114,just FYI I changed my twitter button because it STILL wa n't working I liked my old one better,negative
2062063,on my way to norfolk to spend some time with brian in freakin icu phone will be off just keep him in your thought,negative
1460750,Yes I remember you from the MSU site Ca n't wait for school !,positive
2178859,i want to act in software architecture,negative
97263,Damn i missed out again I wa sleeping when you wa on Yahoo ! sad face,negative
2590348,i totally forgot about that film i d like to see it,positive
670492,haha i cannot drink vodka and I have work early sunday,negative
344938,i 've watched the trailer from The Hills season 6 But it 's not the same without In season 6 is a lot of drama p,negative
1295104,We have lot in VA gon na hit one up while you are here ? Good Morning,positive
2924996,expect a txt at,positive
808907,I wonder what else I can make happen This is kind of fun and I feel it 's gon na be a good day Will let you know how exper't is going,positive
596566,taking some airborne ! I do n't wan na get sick !,negative
288942,Degg who want to go with me ? Nobody ? ? Yeah for sure i 'm alonee,negative
2828128,yeah it s pretty new follows my general musing about generation glad you like it,positive
470313,hey hun My lil man wa sick last night throwing up so naturally I kept it inside Hope you all had a great time,negative
1723620,got a new pillow and want to use it a soon a possible but have to wait about hour,negative
2479968,i m glad you liked it though,positive
1635653,going for a run without my ipod i cannot believe i lost it this is gon na be the worst run ever,negative
1786541,back in the office but i do have cake hmm keep me smiling,negative
2260330,finally home yey weekend but i have lot of thing to do,negative
1282183,No but it 's quite good idea ! thanks,positive
336436,haha amp I missed it,negative
77959,Sadly I do n't think that it ever will be though,negative
2547658,shrug it ll be ok,positive
2347887,all show were sold out tonight for transformer well at least i got dennys instead with the homies now it s time for sleep,negative
2580890,yay such a good day the house ha never been this clean and the awful neighbour are def moving out today,positive
2303314,is really not looking forward to the next week,negative
2224529,had another ecg this morning been referred to a cardiologist again but i have to have blood test first this time,negative
2162614,so it seems that overall the american league ha been wiping the floor with national league team during these interleague match ups,negative
1062098,your puppy is soo cute ! what are you gon na name it ? i have two dog named tootie and mikey feel free to use one of those,positive
1929866,it is poop related but not due to fear i think i ate and drank too much rich food at kito s last night,negative
1529818,i try to keep positive my momma taught me that ca n't wait to see you !,positive
2135748,way to early in the morning to be boarding a flight especially when this is the start of hour of travel today seattle here i come,negative
2508706,listen to dis lol i ve check some flight australia and hotel and it not that bad lol i wa on d process of maybe lmao,positive
2811278,bye twitter people home on the afternoon have no idea what the time is in usa,positive
733644,living at a place where there is only Reliance quot broad quot band,negative
2263372,it s even worse when jas is alr min late,negative
725201,i miss too many people,negative
507824,Up took early,negative
356158,well yeah I guess can I borrow it for a while ?,negative
2117468,that hurt ally,negative
2463892,bye have a great time being whisked away,positive
2129110,yes i do not like cry over him,negative
1553774,So I have n't gotten out of my pajama or left the house until now all day I 'm getting food but I 'm still in my pjs,positive
1604165,you and me too,negative
2789322,a big sigh of relief because he always step in to help when i m at the point of desperation,positive
1759509,nothing let s stay quiet together p did you cry,negative
1811696,really nothing in miramar,negative
2956745,lol i think jatty like advent child yay,positive
930734,it just turned Tuesday and I 'm already exhausted glad this weekend is my birthday I could use the time off,positive
980918,i have very sore foot but i think it 's worth it co i feel i did a good job in the job interview,positive
2056680,omjesus so it look like i m stuck in this waiting room for probably the next hr this blow,negative
2314507,working today that s so bad,negative
1818616,i think i am getting worse fuck being sick,negative
3002788,hehe i wa just kidding i m loving creep on the iphone atm,positive
3048942,it s raining like mad the school flooded and where getting to leave at today and we have to stay in our class though,positive
2228905,yeha i really wanted to be you but someday i ll meet jb and you will them there than can,negative
222559,damn and i could not make it going to a after party ?,negative
60381,me to but andy said it not that big and it only for people who are going to sway sway ox,negative
2290569,eating a pint of ice cream and thinking why soo much rain,negative
3089445,and we ve established we ll meet and i ve also gained a twitter buddy,positive
820112,Has had such a good end to the week Met Papa Roach and ace night last night,positive
3001939,i have the song on repeat,positive
451175,jus got to ashleys bout to go see the hanover ! yayy ! and bberry broke ! !,negative
658131,36 of 40 hour down 360i is a killer place Wish I were golfing,negative
650835,Thinkin I need to get a new radio for my desk all I get is static,negative
325398,Dang missed Dawn live but these apple jack r makin it hard to be too upset Do wish I wa there though,negative
2209688,honestly stick a banner ad on my site but don t make me pay to customize really,negative
2138065,this wa great too but just seen it s collapsed woodstock in upstate ny is a great hippy town in catskills,negative
403896,OMG I have a major headache ! ! ! ! !,negative
217254,Does n't know what to thinkk fml,negative
2350363,they are destroying cafe by the ruin s gazebo one of my most memorable place to put up the cheap sogo motel,negative
1931469,oh no vicks i m so sorry when did that happen big hug to you and finger amp toe crossed you find something else soon xx,negative
2929639,hey guy i am so happy today and i really want more follower love you all,positive
148361,I wa trying to I have to admit that I did not truncate my message well Meaning wa lost,negative
1079942,love you and Grant Ca n't wait for the new season and hope to be part of your crew one day Nikki B !,positive
976886,quot Cosatu and Icasa have been ordered to cover the legal cost quot Haha beautiful !,positive
1315989,yeah i write just write a poem or a letter to God it always help,positive
2230918,the girl not all of them there some missing,negative
2181491,i really want to spend my time with you tomorrow,negative
2952886,you actually watch that crap i d rather have a large truck run over my head until my eye pop out which are then burnt,positive
3059645,let s kill her i call with micha and work on the pc what are your plan for the weekend,positive
3040953,haha i really hope you win i am supporting you,positive
851270,Home from work cuppa then tea and meeting with some tv peep later but keeping an open mind !,positive
1031089,I am getting lot of follower,positive
298887,need to go good night,negative
2678350,i refuse to vote for these thing but agree they should have won,positive
2001205,is missing my boy,negative
493582,Really ? Put me out of my misery and tell me I ca n't re contract with a new handset,negative
2264750,really uncomfortable,negative
2090355,i know i remembered just now a well,negative
1618044,i feel really bad for scarind dianna i think we took it too far,negative
2623542,and that s all that matter,positive
2860076,is craving a tuna sub from subway eat fresh,positive
1662935,you canceled the concert here in brazil it s because the rumor are saying that you canceled and please answer me,negative
1127141,I bet you are WRITE !,positive
2330034,i just woke up kind of i had to mak some tea cuz my throat hurt how is my boo,negative
306929,Good night agh school tomorrow AGAIN ! Come on Summer you are only a few week away,negative
2090648,day boy are leaving,negative
3048028,that is rather good,positive
2573991,i have my text from twitter turned off while i sleep so sad to say i didn t get your shoutout until now,positive
1611869,just got up world and all of the damn cereal is gone what am i gon na eat,negative
2275267,a very sucessful brecon craft fair today and my recent large fileprint order arrived now to package greeting card,negative
